requested_amount_usd,application_date,request_title,screening_score,debt_to_income_text,region_code,employment_tenure_text,policy_code
11800.0,2009-03-21,Loan to develop iPhone Application.,609.0,12.96%,CT,< 1 year,0.0
2800.0,2009-03-21, ,,99999%,PA,< 1 year,0.0
20000.0,2009-03-21, ,,99999%,TX,10+ years,0.0
15000.0,2009-03-22,Tractor Loan,575.0,14.3%,WA,2 years,0.0
15000.0,2009-03-22,Consolidate credit card debt ,,-1%,TX,1 year,0.0
3000.0,2009-03-22,keep moving forwards,0.0,0%,WA,4 years,0.0
15000.0,2009-03-22, ,,99999%,LA,10+ years,0.0
5000.0,2009-03-22,credit card pay,486.0,0%,AZ,5 years,0.0
15000.0,2009-03-22,Getting married. Need to pay for it.,753.0,447600%,CA,< 1 year,0.0
22039.0,2009-03-22, ,704.0,33.19%,CA,10+ years,0.0
8000.0,2009-03-22,Getting On The Right Track,644.0,0.63%,GA,10+ years,0.0
5000.0,2009-03-22,for child care,491.0,0%,TX,2 years,0.0
16550.0,2009-03-22, ,,99999%,CO,1 year,0.0
15000.0,2009-03-22,Personal loan,486.0,14.94%,OH,10+ years,0.0
15000.0,2009-03-22,High Salary Bad Credit,649.0,0.65%,VA,3 years,0.0
15000.0,2009-03-22,Refinance credit card to a fixed rate,708.0,39.43%,CT,< 1 year,0.0
9000.0,2009-03-22, ,,99999%,PA,1 year,0.0
3000.0,2009-03-22,Loan Consolidation,570.0,10.14%,PA,10+ years,0.0
3700.0,2009-03-22,"""personal loan",467.0,0%,NY,< 1 year,0.0
11800.0,2009-03-22, ,,99999%,KY,2 years,0.0
11500.0,2009-03-22, ,715.0,25.82%,TX,1 year,0.0
10000.0,2009-03-22, ,648.0,12.39%,NY,10+ years,0.0
1200.0,2009-03-22,Car Repair,515.0,9.26%,VA,< 1 year,0.0
4000.0,2009-03-22,loan,545.0,16.18%,MA,7 years,0.0
15000.0,2009-03-22,get rid of credit card debt,779.0,1.08%,CT,9 years,0.0
7000.0,2009-03-22,School Payment,579.0,0%,WI,< 1 year,0.0
10000.0,2009-03-22,WMU,663.0,20.91%,MI,< 1 year,0.0
5000.0,2009-03-22,2nd chance loan,623.0,37.91%,CA,4 years,0.0
4000.0,2009-03-22,Wanting to get out of debt,613.0,43.92%,IL,10+ years,0.0
2000.0,2009-03-22,single mum needs a loan to fix car ,,-1%,AL,6 years,0.0
2500.0,2009-03-22,Getting a divorce,446.0,12.17%,TX,7 years,0.0
4500.0,2009-03-22,To Get a way to work,727.0,0.67%,MI,3 years,0.0
1000.0,2009-03-22,Porch repair,541.0,3.08%,NY,10+ years,0.0
4000.0,2009-03-22,Debt Consolidation/Moving Expenses,468.0,14.9%,WV,< 1 year,0.0
1000.0,2009-03-22,Moving,594.0,1.26%,MN,1 year,0.0
1500.0,2009-03-22,Fixing Car,,-1%,NJ,4 years,0.0
1000.0,2009-03-22,paying bills,0.0,0%,NY,7 years,0.0
10000.0,2009-03-22,Financial aid,,-1%,WV,< 1 year,0.0
2000.0,2009-03-22,I need help with a Home down payment,,-1%,AZ,1 year,0.0
20000.0,2009-03-22,Making a positive change..,637.0,33.56%,NJ,< 1 year,0.0
4000.0,2009-03-22,SMB Capital,576.0,0%,PA,2 years,0.0
20000.0,2009-03-22, ,695.0,18.43%,GA,2 years,0.0
5000.0,2009-03-22,Runway INC.,524.0,0%,IL,4 years,0.0
21000.0,2009-03-22,Harley Davidson motorcycle loan,720.0,12.39%,NY,3 years,0.0
12000.0,2009-03-22,DebtConsolidation,711.0,17.32%,IL,2 years,0.0
5000.0,2009-03-22,Home improvement,643.0,10.87%,NY,2 years,0.0
15000.0,2009-03-22,debt free,595.0,132.54%,MO,3 years,0.0
20000.0,2009-03-22,Going Back to School,682.0,1.91%,FL,10+ years,0.0
2000.0,2009-03-22,BACK YARD ESCAPE!!,634.0,34.13%,CA,10+ years,0.0
4500.0,2009-03-22,Refinance Capital One Card,644.0, 18.08% ,OK,1 year,0.0
17920.0,2009-03-22, ,713.0,38%,PA,4 years,0.0
12500.0,2009-03-22,Loan for Masters Degree,637.0,8.06%,TX,6 years,0.0
7000.0,2009-03-22,Loan for Business,,-1%,NY,6 years,0.0
20000.0,2009-03-22,debt,692.0,43.9%,IL,1 year,0.0
25000.0,2009-03-22,Need money for school and living expense,457.0,25.31%,FL,3 years,0.0
7000.0,2009-03-22,startup capital,462.0,0.75%,TX,4 years,0.0
2500.0,2009-03-22,paying off 2 small business loans,663.0,31.99%,NJ,10+ years,0.0
2500.0,2009-03-22,fire,445.0,13.92%,PA,1 year,0.0
10000.0,2009-03-22, ,642.0,19.69%,PA,< 1 year,0.0
1000.0,2009-03-22,Get it together load,748.0,20.91%,PA,1 year,0.0
5000.0,2009-03-22, ,653.0,9.05%,KS,2 years,0.0
10000.0,2009-03-22,Home Improvement,,-1%,NJ,< 1 year,0.0
3000.0,2009-03-22,paying off fees and debts,411.0,17.18%,KY,2 years,0.0
5000.0,2009-03-22,start own business,456.0,6.73%,CA,2 years,0.0
2500.0,2009-03-22,personal,573.0,8.35%,MI,3 years,0.0
10000.0,2009-03-22,boat loan,445.0,20.17%,TX,2 years,0.0
21820.0,2009-03-22, ,755.0,19.73%,IL,3 years,0.0
5000.0,2009-03-22,music room,,-1%,AL,1 year,0.0
10000.0,2009-03-22, ,682.0,7.65%,TX,5 years,0.0
2000.0,2009-03-22, ,,99999%,NJ,6 years,0.0
20000.0,2009-03-22, ,665.0,0.34%,CA,3 years,0.0
14000.0,2009-03-22,Sean Loan,635.0,14.37%,NM,7 years,0.0
10000.0,2009-03-22,masterbedroom and bath,,-1%,MA,4 years,0.0
1500.0,2009-03-22,Paying Medical Billls and Rent,476.0,7.97%,DE,8 years,0.0
20000.0,2009-03-22,Credit Cards and Personal Debt,622.0,21.12%,NM,< 1 year,0.0
16000.0,2009-03-22, ,773.0,10.51%,WI,10+ years,0.0
15000.0,2009-03-22,Consolidator,668.0,28.11%,IL,1 year,0.0
4000.0,2009-03-22,Moving,513.0,338.32%,GA,4 years,0.0
2000.0,2009-03-22,Bills,593.0,29.29%,VA,3 years,0.0
3000.0,2009-03-22, ,639.0,2.09%,TX,< 1 year,0.0
2500.0,2009-03-22,Cancun vacations,629.0,22.93%,TX,6 years,0.0
25000.0,2009-03-22,family help,497.0,18.86%,WA,2 years,0.0
3500.0,2009-03-22,Motorcycle,541.0,4.68%,KY,1 year,0.0
5000.0,2009-03-22,pay my bills,476.0,0%,NJ,10+ years,0.0
10000.0,2009-03-22,Saying Goodbye to High Intrest ,656.0,37.2%,AZ,1 year,0.0
1000.0,2009-03-22,college,482.0,0%,SC,2 years,0.0
8500.0,2009-03-22,Motorcycle,596.0,2.04%,PA,< 1 year,0.0
5000.0,2009-03-22,Tuition,653.0,9.05%,KS,< 1 year,0.0
3000.0,2009-03-22,Equipment purchase,640.0,21.38%,IL,1 year,0.0
12000.0,2009-03-22,Getting rid of high interest credit card,626.0,20.72%,OK,9 years,0.0
15000.0,2009-03-22,Restaurant,595.0,40.7%,OH,10+ years,0.0
6000.0,2009-03-22,Getting away from a bad credit card,739.0,18%,GA,< 1 year,0.0
4300.0,2009-03-22,Refinance credit card debt,686.0,17.4%,FL,2 years,0.0
25000.0,2009-03-22,Consolidate and eliminate,706.0,37.98%,SC,10+ years,0.0
24000.0,2009-03-22, ,745.0,9.49%,MI,2 years,0.0
6000.0,2009-03-22,credit card debt,698.0,35.4%,WA,< 1 year,0.0
16000.0,2009-03-22, ,,99999%,CT,4 years,0.0
8000.0,2009-03-22, ,751.0,49.89%,MT,< 1 year,0.0
19000.0,2009-03-22, ,750.0,39.33%,FL,< 1 year,0.0
3500.0,2009-03-22,Education expense,0.0,0%,MS,1 year,0.0
1000.0,2009-03-22,New Equipment,,-1%,GA,8 years,0.0
18000.0,2009-03-22, ,,99999%,TX,1 year,0.0
2000.0,2009-03-22,Moving expenses,388.0,0%,CO,4 years,0.0
15000.0,2009-03-22,auto loan,591.0,5.69%,TX,< 1 year,0.0
10000.0,2009-03-22,Car,488.0,23.89%,NJ,< 1 year,0.0
4500.0,2009-03-22,To rent a place:housing,692.0,6.25%,CA,1 year,0.0
7500.0,2009-03-22,Assistance,478.0,29.88%,IL,< 1 year,0.0
17000.0,2009-03-22, ,692.0,0%,PA,10+ years,0.0
10000.0,2009-03-22,Need Help,540.0,65%,NY,< 1 year,0.0
6000.0,2009-03-22,get out of debt,477.0,15.71%,WA,1 year,0.0
10000.0,2009-03-22,Teacher w/ Masters Needs Continuing Ed ,661.0,3.51%,NY,1 year,0.0
2000.0,2009-03-22,Student Debt,477.0,21.4%,FL,< 1 year,0.0
15000.0,2009-03-22,Debt Consolidation Loan,560.0,17.4%,KS,7 years,0.0
6500.0,2009-03-22,jeep,580.0,19.06%,SD,< 1 year,0.0
12000.0,2009-03-22, ,715.0,26.85%,FL,2 years,0.0
5000.0,2009-03-22,Loan for Surgery & Car,565.0,6.49%,CA,2 years,0.0
18000.0,2009-03-22,Motorcycycle Loan,631.0,22.3%,TX,10+ years,0.0
16222.0,2009-03-22, ,657.0,23.95%,MN,1 year,0.0
5000.0,2009-03-22,wedding,,-1%,LA,4 years,0.0
7500.0,2009-03-22, ,769.0,57.56%,TX,5 years,0.0
10000.0,2009-03-22, ,,99999%,MD,8 years,0.0
5000.0,2009-03-22,24-36 month motorcycle loan,495.0,4.71%,OK,3 years,0.0
7500.0,2009-03-22, ,,99999%,IL,1 year,0.0
20000.0,2009-03-22, ,687.0,51.9%,CA,10+ years,0.0
16500.0,2009-03-22, ,700.0,54.09%,AK,2 years,0.0
15000.0,2009-03-22,Consolidation,578.0, 12.85% ,NY,3 years,0.0
5000.0,2009-03-22,Debt Consolidated Loan Request,584.0,20.98%,CT,10+ years,0.0
18041.0,2009-03-22, ,733.0,35.24%,OH,< 1 year,0.0
2500.0,2009-03-22, ,697.0,1.36%,PA,2 years,0.0
3225.0,2009-03-22,Debt Consolidation,537.0,40.43%,WA,1 year,0.0
21802.0,2009-03-22, ,720.0,12.05%,FL,2 years,0.0
1500.0,2009-03-22, ,692.0,23.97%,WI,7 years,0.0
10000.0,2009-03-22, ,660.0,33.02%,PA,5 years,0.0
8000.0,2009-03-22, ,675.0,32.24%,TX,10+ years,0.0
2000.0,2009-03-22,vacation,0.0,0%,DE,6 years,0.0
2500.0,2009-03-22,new job,543.0,13.85%,NV,< 1 year,0.0
9500.0,2009-03-22, ,738.0,25.8%,MI,3 years,0.0
25000.0,2009-03-22,rental property,607.0,0%,MI,< 1 year,0.0
12000.0,2009-03-22,Personal Loan,592.0,5.57%,CO,10+ years,0.0
1000.0,2009-03-22,Moved with work transfer,481.0,0%,CA,< 1 year,0.0
2000.0,2009-03-22,Help,457.0,21.52%,CA,2 years,0.0
3000.0,2009-03-22,pay my rent,533.0,0.56%,VA,2 years,0.0
25000.0,2009-03-22,Real estate investor seeks financing...,743.0,12.47%,PA,2 years,0.0
6050.0,2009-03-22,help pay off my Credit Card debt,691.0,31.79%,FL,3 years,0.0
20000.0,2009-03-22,credit,461.0,9.05%,FL,< 1 year,0.0
11000.0,2009-03-22,Motorcycle ,,-1%,TX,8 years,0.0
1000.0,2009-03-22,moving expenses,562.0,0%,AZ,< 1 year,0.0
2500.0,2009-03-22,In need of transportation and School $,611.0,29.04%,CO,< 1 year,0.0
1000.0,2009-03-22,Debt with Spouse,563.0,580.42%,OH,1 year,0.0
25000.0,2009-03-22,I want to make reforms at home.,,-1%,WV,10+ years,0.0
6500.0,2009-03-22,Persoanl Loan,658.0,34.62%,FL,1 year,0.0
15000.0,2009-03-22,College and related expenses,463.0,0%,FL,< 1 year,0.0
20000.0,2009-03-22, ,709.0,44.02%,AL,1 year,0.0
14000.0,2009-03-22, ,765.0,32.17%,AL,< 1 year,0.0
13000.0,2009-03-22,motorcycle loan,659.0,7.2%,OH,< 1 year,0.0
3000.0,2009-03-22,Personal Loan,595.0,24.58%,HI,1 year,0.0
18000.0,2009-03-22, ,,99999%,NY,1 year,0.0
25000.0,2009-03-22,Personal Loan,,-1%,PA,2 years,0.0
20000.0,2009-03-22, ,766.0,17.38%,CA,2 years,0.0
5000.0,2009-03-22, ,662.0,0%,WV,2 years,0.0
8000.0,2009-03-22,Bar Study Loan for Law Graduate,650.0,27.43%,SC,< 1 year,0.0
10000.0,2009-03-22, ,736.0,43.43%,KY,5 years,0.0
7000.0,2009-03-22, ,,99999%,TX,3 years,0.0
5000.0,2009-03-22,Food vendor,618.0,34.4%,MI,1 year,0.0
4000.0,2009-03-22,hot tub loan,576.0,14.2%,NV,5 years,0.0
5000.0,2009-03-22,Need to make some home improvements,654.0,22.29%,WA,3 years,0.0
3500.0,2009-03-22,debt,592.0,15.65%,MI,4 years,0.0
25000.0,2009-03-22,EQUIPMENTS,558.0,1.67%,NY,2 years,0.0
20000.0,2009-03-22, ,,99999%,NV,< 1 year,0.0
15000.0,2009-03-22, ,798.0,0%,TX,2 years,0.0
1000.0,2009-03-22,personal loan,0.0,0%,GA,1 year,0.0
3000.0,2009-03-22,Need $ For A Solid Idea,522.0,0%,FL,2 years,0.0
10000.0,2009-03-22,branew,470.0,10.93%,GA,2 years,0.0
10000.0,2009-03-23,PERSONAL LOAN,,-1%,SC,2 years,0.0
1000.0,2009-03-23,Bad Economy,0.0,0%,OK,< 1 year,0.0
2500.0,2009-03-23,2Kids/3Major Past Due Bills,,-1%,GA,< 1 year,0.0
5000.0,2009-03-23,Development Funding for Software Project,546.0,0%,MN,6 years,0.0
9000.0,2009-03-23, ,692.0,20.84%,GA,1 year,0.0
3000.0,2009-03-23,China Intern Loan,644.0,11.2%,CO,< 1 year,0.0
1000.0,2009-03-23,Car Loan,428.0,11.38%,CO,1 year,0.0
2000.0,2009-03-23,pay off debt,458.0,9.36%,MD,10+ years,0.0
10000.0,2009-03-23,Home Impromvement and Debt Conslidation,,-1%,NY,3 years,0.0
3000.0,2009-03-23,personal,583.0,48.4%,WV,10+ years,0.0
20000.0,2009-03-23,Credit Cards,652.0,21.09%,DC,< 1 year,0.0
5000.0,2009-03-23,A Wife's Dream for Husband,520.0,38.13%,FL,8 years,0.0
5000.0,2009-03-23,Help Me Sweep My Wife Away,648.0,41.67%,FL,4 years,0.0
10000.0,2009-03-23,Debt consolidation,668.0,41.7%,NY,3 years,0.0
15000.0,2009-03-23, ,,99999%,FL,6 years,0.0
2000.0,2009-03-23,auto,,-1%,VA,1 year,0.0
15000.0,2009-03-23, ,779.0,54.41%,MA,< 1 year,0.0
5000.0,2009-03-23,Custom Harley,,-1%,MA,2 years,0.0
8000.0,2009-03-23,needforhelp,781.0,18.24%,OH,< 1 year,0.0
1000.0,2009-03-23,Debts,0.0,0%,GA,< 1 year,0.0
1000.0,2009-03-23,personal,462.0,2.86%,KY,10+ years,0.0
5000.0,2009-03-23,Blissful Images,567.0,17.66%,UT,2 years,0.0
1000.0,2009-03-23,ervinmcnair,,-1%,NY,< 1 year,0.0
25000.0,2009-03-23,Consolidation & Education,638.0,13.41%,OH,4 years,0.0
2000.0,2009-03-23,Consolidating ,,-1%,MA,< 1 year,0.0
4000.0,2009-03-23,Personal consolidation loan.,486.0,13.65%,WI,1 year,0.0
25000.0,2009-03-23,consolidate loans an other,569.0,65.61%,UT,8 years,0.0
1500.0,2009-03-23,Jamie Medical,480.0,7.57%,MN,3 years,0.0
3000.0,2009-03-23,I'm Really Sick,, -1% ,MA ,3 years,0.0
15000.0,2009-03-23,"Garage roof, new furnace",,-1%,OH,< 1 year,0.0
18000.0,2009-03-23, ,675.0,41.49%,AL,5 years,0.0
11000.0,2009-03-23,Pay Off Last Debt At Better Terms,,-1%,IL,5 years,0.0
18823.09,2009-03-23, ,719.0,53.31%,CO,< 1 year,0.0
5000.0,2009-03-23,Variety of needs loan,518.0,84.17%,MD,10+ years,0.0
1000.0,2009-03-23,Moving from Texas to Oklahoma.,525.0,18.9%,TX,2 years,0.0
10000.0,2009-03-23,debt payoff/a car newer than a 1984,552.0,0%,MI,10+ years,0.0
15000.0,2009-03-23,motorcycle purchase,645.0,28.97%,NV,2 years,0.0
12000.0,2009-03-23,pay bills,523.0,42.15%,MS,4 years,0.0
1500.0,2009-03-23,medical bills are pilling up ,462.0,29.24%,OH,< 1 year,0.0
17000.0,2009-03-23, ,671.0,6.43%,MA,6 years,0.0
20000.0,2009-03-23,consolidate my bills to one payment.,609.0,393.6%,TX,10+ years,0.0
2000.0,2009-03-23,Bills,0.0,0%,OH,1 year,0.0
13500.0,2009-03-23, ,725.0,29.59%,FL,10+ years,0.0
15000.0,2009-03-23,home,493.0,0%,KY,4 years,0.0
22677.4,2009-03-23, ,682.0,29.6%,MA,< 1 year,0.0
9000.0,2009-03-23,pay off credit cards,667.0,33.8%,TX,3 years,0.0
23000.0,2009-03-23, ,611.0,21.86%,TX,1 year,0.0
8000.0,2009-03-23, ,692.0,39.67%,IL,1 year,0.0
7000.0,2009-03-23, ,674.0,35.39%,MA,< 1 year,0.0
20000.0,2009-03-23,malinke,645.0,16.39%,SC,2 years,0.0
10000.0,2009-03-23, ,,99999%,CA,1 year,0.0
10000.0,2009-03-23,Motorcycle,507.0,17.09%,CA,< 1 year,0.0
15000.0,2009-03-23, ,599.0,4.78%,NY,2 years,0.0
20000.0,2009-03-23,purchase homee,460.0,37.71%,IL,10+ years,0.0
4400.0,2009-03-23,Xterra,703.0,18.28%,OK,1 year,0.0
10000.0,2009-03-23, ,,99999%,NY,4 years,0.0
5000.0,2009-03-23,medical bills,583.0,18.29%,NJ,2 years,0.0
1000.0,2009-03-23,Loan to help with wedding,581.0,1.17%,KS,5 years,0.0
20000.0,2009-03-23,personal,615.0,21.17%,PA,< 1 year,0.0
10000.0,2009-03-23,Motorcycle Loan,578.0,12.74%,CA,10+ years,0.0
6500.0,2009-03-23,Back on track,656.0,23.3%,MD,< 1 year,0.0
15000.0,2009-03-23,Returning to school,626.0,13.75%,GA,1 year,0.0
10000.0,2009-03-23, ,634.0,14.27%,NY,2 years,0.0
2000.0,2009-03-23,Consolidation,497.0,16.33%,WA,1 year,0.0
25000.0,2009-03-23,Personal,743.0,18.1%,IL,1 year,0.0
3500.0,2009-03-23,personal,0.0,0%,MO,1 year,0.0
2600.0,2009-03-23, ,660.0,32.96%,TX,5 years,0.0
6000.0,2009-03-23,Private Student Loan,466.0,37.15%,TX,1 year,0.0
25000.0,2009-03-23,Please help me consolidate my debt,561.0,21.05%,NJ,< 1 year,0.0
22000.0,2009-03-23, ,815.0,64.71%,FL,2 years,0.0
5000.0,2009-03-23,Requesting Low Interest Loan,564.0,5.8%,NY,3 years,0.0
12000.0,2009-03-23,personal,0.0,0%,NJ,6 years,0.0
11000.0,2009-03-23,IRA Loan ,539.0,0%,GA,< 1 year,0.0
25000.0,2009-03-23,Pay it off!,699.0,35.74%,DC,4 years,0.0
23000.0,2009-03-23,Looking to finance project longer,755.0,14.57%,CA,4 years,0.0
6000.0,2009-03-23, ,,99999%,TX,2 years,0.0
20000.0,2009-03-23, ,725.0,4.44%,SC,7 years,0.0
19300.0,2009-03-23, ,754.0,48.89%,FL,10+ years,0.0
18000.0,2009-03-23,Business Loan,701.0,28.68%,MO,5 years,0.0
5000.0,2009-03-23,Loan for Debt,503.0,1.85%,IL,6 years,0.0
7000.0,2009-03-23,credit card payoff,645.0,24.61%,MN,3 years,0.0
25000.0,2009-03-23,Small business,578.0,66.11%,OK,2 years,0.0
5000.0,2009-03-23,pay off credit card debt w/better rate,628.0,30.97%,NV,4 years,0.0
19000.0,2009-03-23, ,747.0,27.87%,PA,2 years,0.0
25000.0,2009-03-23,cleardebt09,695.0,19.17%,CA,8 years,0.0
3000.0,2009-03-23,Education,546.0,12.24%,WI,3 years,0.0
10000.0,2009-03-23,boat loan,407.0,10.61%,OK,2 years,0.0
10000.0,2009-03-23,Debt Consolidation,655.0,10.1%,MA,1 year,0.0
5000.0,2009-03-23,take kids out of town,0.0,0%,MI,4 years,0.0
3000.0,2009-03-23,In need of Surgery,479.0,0%,GA,< 1 year,0.0
3500.0,2009-03-23,Student loan for books and education,620.0,96.78%,TX,< 1 year,0.0
2500.0,2009-03-23,personal,0.0,0%,TX,4 years,0.0
5000.0,2009-03-23,bike loan,558.0,0%,MS,2 years,0.0
5000.0,2009-03-23,Going to College,510.0,14.3%,PA,2 years,0.0
6000.0,2009-03-23,Consolidate credit card debt,616.0,39.89%,VA,5 years,0.0
13000.0,2009-03-23,consolidation,668.0,34.76%,VA,< 1 year,0.0
13500.0,2009-03-23, ,762.0,61.06%,CT,4 years,0.0
24000.0,2009-03-23, ,709.0,25.87%,AL,4 years,0.0
21500.0,2009-03-23, ,670.0,25.64%,NH,2 years,0.0
10000.0,2009-03-23,cash management,731.0,2.43%,PA,3 years,0.0
8000.0,2009-03-23,Family Loan,663.0,7.65%,VA,3 years,0.0
5000.0,2009-03-23,a general loan for consolidating debt,659.0,3.69%,MA,< 1 year,0.0
5000.0,2009-03-23,1 lower payment instead of 4,,-1%,CO,2 years,0.0
5000.0,2009-03-23,personal,564.0,240%,NY,2 years,0.0
25000.0,2009-03-23,Start a new business,705.0,5.13%,CA,5 years,0.0
15000.0,2009-03-23, ,,99999%,GA,1 year,0.0
9500.0,2009-03-23,Auto,0.0,390%,NY,1 year,0.0
10000.0,2009-03-23,Motorcycle,587.0,7.68%,IL,4 years,0.0
5000.0,2009-03-23,Need Money to Payoff School,671.0,17.6%,TX,< 1 year,0.0
10000.0,2009-03-23, ,,99999%,CA,6 years,0.0
5000.0,2009-03-23,motorcycle,504.0,34.8%,MD,< 1 year,0.0
5000.0,2009-03-23,motorcycle loan,445.0,0%,AL,< 1 year,0.0
10000.0,2009-03-23, ,679.0,6.5%,MI,< 1 year,0.0
1000.0,2009-03-23,loan,0.0,0%,FL,2 years,0.0
3000.0,2009-03-23,College education loan,604.0,6.8%,VA,< 1 year,0.0
10000.0,2009-03-23, ,,99999%,CA,< 1 year,0.0
15000.0,2009-03-23,Expanding Business Needs Equipment,591.0,7.83%,TX,2 years,0.0
8000.0,2009-03-23,unload this burden,759.0,25.72%,IL,< 1 year,0.0
21000.0,2009-03-23, ,,99999%,KY,10+ years,0.0
15000.0,2009-03-23, ,,99999%,NY,1 year,0.0
18000.0,2009-03-23,Auto refinance,568.0,0%,NY,10+ years,0.0
2500.0,2009-03-23,want to clear everything in my credit,633.0,12.88%,FL,10+ years,0.0
20000.0,2009-03-23,Free At Last,715.0,10.35%,GA,10+ years,0.0
17000.0,2009-03-23, ,717.0,37.73%,CA,< 1 year,0.0
3500.0,2009-03-23,Will use to pay off debt,,-1%,CA,< 1 year,0.0
5500.0,2009-03-23,Second transportation,585.0,12.27%,TX,3 years,0.0
22500.0,2009-03-23,Debt Consolidation Loan,678.0,58.58%,VA,< 1 year,0.0
15000.0,2009-03-23,Settlment Funds needed,629.0,13.97%,CT,1 year,0.0
3600.0,2009-03-23,Loan,619.0,40.71%,FL,7 years,0.0
10000.0,2009-03-23, ,758.0,26.81%,OH,< 1 year,0.0
10500.0,2009-03-23,"Consolidation - Med, Dent, Credit, SLoan",698.0,8.86%,OH,6 years,0.0
6000.0,2009-03-23,Help Consolidating Bills!,596.0,19.85%,MI,9 years,0.0
24393.0,2009-03-23, ,,99999%,NJ,10+ years,0.0
1000.0,2009-03-23,need to purchase items for business,,-1%,AL,1 year,0.0
20000.0,2009-03-23,Family debt,605.0, 7.42% ,NY ,< 1 year,0.0
25000.0,2009-03-23,Online Farmers Market,612.0,1.08%,CA,4 years,0.0
2000.0,2009-03-23,get different van,468.0,0%,MI,< 1 year,0.0
17800.0,2009-03-23, ,, 99999% ,CA,5 years,0.0
25000.0,2009-03-23,Stuck Working to Pay Insane Interest,690.0,45.31%,MI,9 years,0.0
3000.0,2009-03-23,paydown,640.0,247.5%,MD,8 years,0.0
5000.0,2009-03-23,motorcycle purchase,786.0,25.68%,MI,10+ years,0.0
5000.0,2009-03-23,credit cards,481.0,3.4%,AZ,1 year,0.0
10000.0,2009-03-23,BILLS!!!,501.0,11.98%,PA,2 years,0.0
10000.0,2009-03-23,Please help us get back on our feet,583.0,10.06%,NY,2 years,0.0
20000.0,2009-03-23,One payment-no hassles,0.0,0%,UT,,0.0
20000.0,2009-03-23,Business Startup,463.0,156%,AZ,< 1 year,0.0
8000.0,2009-03-23, ,,99999%,PA,1 year,0.0
15000.0,2009-03-23,Got it all together,720.0,2%,NY,2 years,0.0
20000.0,2009-03-23,cyber world,0.0,0%,TX,6 years,0.0
10000.0,2009-03-23, ,680.0,36.83%,AZ,5 years,0.0
12000.0,2009-03-23,Streamlining,689.0,36.12%,FL,10+ years,0.0
10000.0,2009-03-23,Young Couple Planning Up Coming Wedding,708.0,18.09%,KS,< 1 year,0.0
17357.0,2009-03-23, ,722.0,19.48%,NJ,10+ years,0.0
20000.0,2009-03-23, ,662.0,19.97%,NJ,10+ years,0.0
10000.0,2009-03-23,To get a car,510.0,0%,MI,< 1 year,0.0
25000.0,2009-03-23,Debt Consolidation,724.0,20.09%,CA,1 year,0.0
10000.0,2009-03-23,Debt Consolidate,,-1%,AR,< 1 year,0.0
15000.0,2009-03-23, ,,99999%,CA,10+ years,0.0
6000.0,2009-03-23,Online venture,519.0,0%,AZ,3 years,0.0
1000.0,2009-03-23,patty's loan pay off,547.0,22.15%,HI,4 years,0.0
25000.0,2009-03-23,Computer Equipment and Network Gear,754.0,25.52%,OH,3 years,0.0
19900.0,2009-03-23, ,,99999%,AK,10+ years,0.0
3000.0,2009-03-23,trying to be debt free,461.0,21%,OH,1 year,0.0
14000.0,2009-03-23, ,666.0,16.63%,KS,5 years,0.0
15000.0,2009-03-23, ,0.0,0%,PA,1 year,0.0
2000.0,2009-03-23,Motorcycle Loan,721.0,0.77%,CA,< 1 year,0.0
15000.0,2009-03-23,Stable professional purchasing 1st home,782.0,9.31%,CA,3 years,0.0
1500.0,2009-03-23,My daughters surgery,531.0,10.2%,TX,4 years,0.0
8000.0,2009-03-24,emergency,,-1%,CA,6 years,0.0
5000.0,2009-03-24,Second chance after 5 bypass cardiac,688.0,3%,CA,2 years,0.0
20000.0,2009-03-24,Loan Request,454.0,22.18%,CA,1 year,0.0
1000.0,2009-03-24,totalpay card loan,0.0,0%,TX,2 years,0.0
1000.0,2009-03-24,A NEW START,555.0,0%,MD,2 years,0.0
25000.0,2009-03-24,Urgently need loan,476.0,42.4%,KY,< 1 year,0.0
2500.0,2009-03-24,education,0.0,0%,KY,2 years,0.0
17200.0,2009-03-24, ,663.0,5.03%,KY,4 years,0.0
4000.0,2009-03-24,Motorcycle loan,610.0,22.54%,AZ,2 years,0.0
2000.0,2009-03-24,school,0.0,0%,MO,< 1 year,0.0
15000.0,2009-03-24,home improvement loan,716.0,25.07%,CT,4 years,0.0
6000.0,2009-03-24,Learn to Earn,560.0,17.21%,KY,10+ years,0.0
1000.0,2009-03-24,pay off credit debts,411.0,0%,HI,3 years,0.0
2000.0,2009-03-24,consolidation loan,518.0,37.98%,VA,2 years,0.0
7000.0,2009-03-24,Consolidate Debt in to one payment,647.0,27.43%,KY,1 year,0.0
20000.0,2009-03-24,Discount Party Store,686.0,31.6%,AR,< 1 year,0.0
9500.0,2009-03-24,Loan for Investing Training,561.0,2.54%,NY,1 year,0.0
6000.0,2009-03-24,Engagement Ring,630.0,20.05%,NY,2 years,0.0
15000.0,2009-03-24,personal debt,628.0,24.67%,CT,2 years,0.0
4500.0,2009-03-24,Tired Of Sleepless Nights,598.0,22.39%,MO,10+ years,0.0
8000.0,2009-03-24, ,644.0,8.55%,NY,5 years,0.0
15000.0,2009-03-24,engine rebuild,609.0,0.33%,WV,3 years,0.0
11205.0,2009-03-24, ,681.0,12.29%,FL,6 years,0.0
10000.0,2009-03-24,apartment and car,0.0,0%,GA,< 1 year,0.0
