application_id,requested_amount_usd,repayment_term_text,interest_rate_text,monthly_installment_usd,last_payment_amount_usd,risk_grade_band,risk_grade_detail,employment_tenure_text,housing_status,annual_income_usd,income_verification_status,origination_month,outcome_status,loan_purpose,region_code,debt_to_income_ratio,credit_score_low,credit_score_high,open_credit_lines,public_records_count,revolving_utilization_text
65634975,2825.0, 36 months,18.49,102.83,102.83,E,E2,2 years,RENT,37440.0,Verified,Dec-2015,Charged Off,debt_consolidation,CA,23.94,690.0,694.0,11.0,0.0,43.0
76996025,3200.0, 36 months,9.16,102.0,102.0,B,B2,< 1 year,MORTGAGE,35000.0,Verified,Apr-2016,Charged Off,credit_card,MS,18.86,665.0,669.0,10.0,1.0,47.2
58340354,4000.0, 36 months,13.99,136.7,136.3,C,C4,10+ years,MORTGAGE,72000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,OH,12.42,660.0,664.0,12.0,1.0,37.1
56090040,14000.0, 60 months,9.99,297.39,297.39,B,B3,2 years,RENT,49000.0,Source Verified,Aug-2015,Charged Off,credit_card,IL,11.37,690.0,694.0,6.0,0.0,86.3
46845159,1500.0, 36 months,10.99,49.11,146.03,B,B4,10+ years,MORTGAGE,70000.0,Not Verified,Apr-2015,Fully Paid,other,MN,12.41,715.0,719.0,9.0,0.0,27.5
76011169,3350.0, 36 months,11.99,111.26,111.26,C,C1,,OWN,22084.0,Source Verified,Apr-2016,Charged Off,debt_consolidation,IN,27.02,730.0,734.0,12.0,0.0,27.5
114219448,4000.0, 36 months,7.35,124.15,124.15,A,A4,10+ years,RENT,75000.0,Source Verified,Jul-2017,Charged Off,credit_card,NJ,19.1,700.0,704.0,7.0,0.0,61.7
39719709,21950.0, 60 months,19.24,572.3,15328.49,E,E2,< 1 year,RENT,55000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,CA,26.96,720.0,724.0,13.0,0.0,52.0
44139035,25000.0, 60 months,24.99,733.64,733.64,F,F4,10+ years,MORTGAGE,95000.0,Source Verified,Mar-2015,Charged Off,debt_consolidation,NC,21.69,705.0,709.0,10.0,1.0,31.4
56139171,8000.0, 36 months,9.99,258.1,258.1,B,B3,6 years,MORTGAGE,40000.0,Source Verified,Jul-2015,Charged Off,home_improvement,IN,30.9,685.0,689.0,9.0,1.0,60.7
38589266,6000.0, 36 months,14.31,205.98,1014.08,C,C4,< 1 year,MORTGAGE,70000.0,Source Verified,Jan-2015,Fully Paid,other,KY,15.36,670.0,674.0,12.0,1.0,42.2
51105753,5000.0, 36 months,13.99,170.87,2536.24,C,C4,,RENT,33000.0,Source Verified,Jun-2015,Fully Paid,debt_consolidation,FL,23.64,700.0,704.0,8.0,0.0,40.0
114512752,30000.0, 60 months,14.08,699.3,699.3,C,C3,< 1 year,MORTGAGE,33000.0,Source Verified,Aug-2017,Charged Off,debt_consolidation,IN,23.16,775.0,779.0,13.0,0.0,20.4
42394882,4000.0, 36 months,12.29,133.42,2333.31,C,C1,8 years,MORTGAGE,52800.0,Not Verified,Mar-2015,Fully Paid,other,TX,28.14,685.0,689.0,5.0,0.0,33.9
40981897,20000.0, 60 months,10.99,434.75,9438.78,B,B4,10+ years,MORTGAGE,89000.0,Source Verified,Feb-2015,Fully Paid,debt_consolidation,GA,19.47,740.0,744.0,12.0,0.0,0.0
65895787,3500.0, 36 months, 17.57 ,125.78,1612.84,D,D4,8 years,MORTGAGE,48000.0,Verified,Dec-2015,Fully Paid,other,IL,38.58,660.0,664.0,22.0,0.0,79.6
61453051,32000.0, 36 months, 10.99 ,1047.49,26110.22,B,B4,< 1 year,RENT,125000.0,Verified,Oct-2015,Fully Paid,debt_consolidation , TX ,,660.0,664.0,12.0,0.0, 67.0 
57225693,12000.0, 36 months,9.17,382.55,3719.39,B,B2,3 years,OWN,58000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,TX,10.57,660.0,664.0,13.0,0.0,48.4
64997312,10375.0, 36 months,13.18,350.48,350.26,C,C3,10+ years,MORTGAGE,75000.0,Not Verified,Nov-2015,Fully Paid,debt_consolidation,MD,28.31,660.0,664.0,15.0,0.0,93.2
76618779,12050.0, 36 months,24.11,473.46,497.13,F,F2,9 years,MORTGAGE,70000.0,Not Verified,Apr-2016,Charged Off,debt_consolidation,PA,33.84,680.0,684.0,11.0,0.0,67.9
44430663,21000.0, 60 months,12.29,470.22,470.22,C,C1,2 years,MORTGAGE,49000.0,Source Verified,Apr-2015,Charged Off,home_improvement,GA,20.21,710.0,714.0,8.0,1.0,35.4
63395002,8200.0, 36 months,7.89,256.55,3224.04,A,A5,1 year,RENT,40000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,CA,30.15,755.0,759.0,8.0,0.0,
52047388,6000.0, 36 months,12.69,201.27,50.0,C,C2,10+ years,OWN,71000.0,Not Verified,Jun-2015,Charged Off,credit_card,IL,27.16,675.0,679.0,17.0,0.0,58.0
65189727,13000.0, 36 months,5.32,391.5,391.5,A,A1,3 years,RENT,150000.0,Not Verified,Nov-2015,Charged Off,debt_consolidation,HI,9.62,730.0,734.0,17.0,0.0,30.9
46765749,15000.0, 36 months,6.39,458.99,11166.02,A,A2,10+ years,MORTGAGE,51600.0,Source Verified,Apr-2015,Fully Paid,debt_consolidation,CA,11.0,710.0,714.0,11.0,0.0,23.2
40410644,9975.0, 36 months,15.59,348.68,348.68,D,D1,10+ years,RENT,95000.0,Verified,Feb-2015,Charged Off,debt_consolidation,MI,7.4,675.0,679.0,5.0,0.0,36.9
43967508,8000.0, 36 months,9.99,258.1,540.4,B,B3,5 years,MORTGAGE,96500.0,Source Verified,Apr-2015,Charged Off,debt_consolidation,MA,6.14,735.0,739.0,14.0,0.0,30.9
55942418,18000.0, 36 months,7.26,557.94,4477.21,A,A4,,MORTGAGE,58000.0,Verified,Aug-2015,Fully Paid,debt_consolidation,IL,29.55,695.0,699.0,16.0,0.0,65.3
60754862,30000.0, 36 months,15.61,1048.95,1048.95,D,D1,9 years,OWN,140000.0,Verified,Oct-2015,Charged Off,other,SC,17.53,700.0,704.0,11.0,1.0,54.0
60577156,12425.0, 60 months, 17.86 ,314.57,10380.8,D,D5,10+ years,MORTGAGE,84000.0,Verified,Oct-2015,Fully Paid,home_improvement , OR ,31.69,705.0,709.0,18.0,0.0, 43.6 
45414863,15125.0, 60 months,25.8,451.07,451.07,G,G1,2 years,RENT,55000.0,Source Verified,Apr-2015,Charged Off,debt_consolidation,NY,19.0,680.0,684.0,9.0,0.0,21.9
55514826,20000.0, 36 months,12.29,667.06,667.06,C,C1,2 years,RENT,100000.0,Verified,Jul-2015,Charged Off,debt_consolidation,FL,21.12,675.0,679.0,17.0,0.0,81.0
42703388,24000.0, 60 months,12.69,542.28,542.28,C,C2,10+ years,MORTGAGE,142000.0,Source Verified,Mar-2015,Charged Off,debt_consolidation,MD,11.45,690.0,694.0,13.0,0.0,53.3
40098014,35000.0, 60 months,17.14,872.48,100.0,D,D4,10+ years,MORTGAGE,94203.0,Verified,Feb-2015,Charged Off,credit_card,MD,29.14,690.0,694.0,25.0,0.0,86.8
46705528,4800.0, 36 months,17.57,172.5,1319.97,D,D4,4 years,RENT,69900.0,Verified,May-2015,Fully Paid,debt_consolidation,FL,10.52,675.0,679.0,11.0,0.0,69.0
62145914,12000.0, 60 months,9.17,250.1,250.1,B,B2,4 years,MORTGAGE,44000.0,Not Verified,Nov-2015,Charged Off,debt_consolidation,AZ,13.69,715.0,719.0,5.0,0.0,22.3
63467733,16000.0, 60 months,16.55,393.79,393.79,D,D2,3 years,MORTGAGE,72000.0,Not Verified,Oct-2015,Charged Off,debt_consolidation,AZ,12.96,690.0,694.0,35.0,0.0,53.0
67279598,15000.0, 36 months,10.64,488.53,6175.97,B,B4,,RENT,60000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,NY,26.66,780.0,784.0,17.0,0.0,4.8
48494758,16550.0, 60 months,22.99,466.46,466.46,F,F2,10+ years,MORTGAGE,36000.0,Not Verified,May-2015,Charged Off,debt_consolidation,AL,26.97,710.0,714.0,11.0,0.0,67.7
60647419,24000.0, 60 months,10.99,521.7,521.7,B,B4,10+ years,MORTGAGE,60000.0,Not Verified,Sep-2015,Charged Off,debt_consolidation,HI,16.08,725.0,729.0,9.0,0.0,22.4
68364903,20000.0, 36 months,7.49,622.04,21.52,A,A4,4 years,OWN,47000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,FL,30.5,715.0,719.0,17.0,0.0,54.5
66552171,4700.0, 36 months,10.64,153.08,2300.3,B,B4,4 years,RENT,67000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,NY,3.12,670.0,674.0,6.0,0.0,45.7
60617488,17500.0, 36 months,16.99,623.84,623.84,D,D3,< 1 year,OWN,160000.0,Source Verified,Sep-2015,Charged Off,debt_consolidation,TX,16.53,675.0,679.0,11.0,0.0,77.5
57144823,32200.0, 60 months,9.99,684.0,684.0,B,B3,10+ years,RENT,99400.0,Verified,Aug-2015,Charged Off,debt_consolidation,IL,12.15,685.0,689.0,9.0,0.0,69.3
67889457,25000.0, 60 months,17.27,624.95,624.95,D,D3,4 years,RENT,63000.0,Not Verified,Dec-2015,Charged Off,debt_consolidation,TX,10.76,660.0,664.0,7.0,0.0,93.3
46787093,14675.0, 36 months,14.65,506.21,506.21,C,C5,,MORTGAGE,80000.0,Verified,May-2015,Charged Off,home_improvement,NV,24.87,695.0,699.0,14.0,0.0,49.8
78500030,8000.0, 36 months,9.75,257.2,257.2,B,B3,9 years,MORTGAGE,43000.0,Not Verified,Jun-2016,Charged Off,debt_consolidation,MO,23.33,735.0,739.0,19.0,0.0,24.3
76264421,8000.0, 36 months,10.75,260.97,260.97,B,B4,10+ years,MORTGAGE,75000.0,Source Verified,Apr-2016,Charged Off,credit_card,TX,14.85,660.0,664.0,15.0,0.0,53.9
57205031,8000.0, 36 months,16.55,283.44,283.44,D,D2,10+ years,RENT,60000.0,Verified,Aug-2015,Charged Off,debt_consolidation,NV,27.74,680.0,684.0,9.0,0.0,98.7
51046852,6000.0, 36 months,14.65,206.97,3047.52,C,C5,< 1 year,RENT,85000.0,Not Verified,Jun-2015,Fully Paid,debt_consolidation,SC,8.64,685.0,689.0,4.0,0.0,39.0
77488835,18000.0, 60 months,19.53,472.2,472.2,D,D5,10+ years,MORTGAGE,98250.0,Not Verified,Apr-2016,Charged Off,debt_consolidation,WI,13.45,660.0,664.0,11.0,0.0,88.7
60325953,35000.0, 36 months,9.17,1115.77,19869.88,B,B2,10+ years,MORTGAGE,160000.0,Source Verified,Sep-2015,Fully Paid,debt_consolidation,NY,5.84,730.0,734.0,6.0,0.0,53.4
46792438,8000.0, 36 months,8.18,251.36,1591.09,B,B1,10+ years,OWN,25000.0,Not Verified,Apr-2015,Fully Paid,debt_consolidation,AL,16.27,745.0,749.0,15.0,0.0,30.9
43389490,20000.0, 36 months,13.99,683.46,683.46,C,C4,8 years,RENT,146215.0,Verified,Mar-2015,Charged Off,small_business,IL,0.43,665.0,669.0,4.0,0.0,12.8
117879875,6000.0, 36 months,7.21,185.84,4169.99,A,A3,4 years,OWN,45000.0,Not Verified,Aug-2017,Fully Paid,debt_consolidation,MO,1.2,750.0,754.0,5.0,0.0,7.5
55255295,17975.0, 36 months,16.55,636.84,636.84,D,D2,10+ years,RENT,60000.0,Source Verified,Jul-2015,Charged Off,car,NY,22.3,675.0,679.0,15.0,1.0,46.0
81544043,5000.0, 36 months,5.32,150.58,3722.07,A,A1,10+ years,MORTGAGE,97741.0,Source Verified,Jun-2016,Fully Paid,debt_consolidation,NH,9.26,720.0,724.0,8.0,0.0,20.8
58420541,35000.0, 60 months,18.55,899.28,944.52,E,E2,10+ years,RENT,75000.0,Source Verified,Aug-2015,Charged Off,debt_consolidation,NY,34.34,680.0,684.0,13.0,1.0,76.3
37700789,21000.0, 60 months,14.31,492.02,18494.6,C,C4,8 years,MORTGAGE,165000.0,Source Verified,Jan-2015,Fully Paid,credit_card,MI,24.97,670.0,674.0,18.0,1.0,89.4
40007585,3000.0, 36 months,8.19,94.28,556.09,A,A5,10+ years,mortgage,110000.0,Verified,Jan-2015,Fully Paid,debt_consolidation,NY,29.31,665.0,669.0,17.0,0.0,95.5
39519908,6000.0, 36 months,11.99,199.26,199.14,B,B5,10+ years,MORTGAGE,62000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,GA,15.24,660.0,664.0,10.0,2.0,78.1
46486534,5000.0, 36 months,8.18,157.1,623.31,B,B1,,OWN,39700.0,Verified,Apr-2015,Fully Paid,debt_consolidation,DE,13.39,725.0,729.0,2.0,0.0,44.0
77645649,16000.0, 36 months,11.99,531.36,531.36,C,C1,2 years,RENT,90000.0,Verified,Jun-2016,Charged Off,debt_consolidation,NY,10.4,660.0,664.0,8.0,2.0,57.7
114186416,24000.0, 36 months,10.91,784.71,784.71,B,B4,9 years,MORTGAGE,97000.0,Source Verified,Aug-2017,Charged Off,credit_card,UT,25.72,660.0,664.0,16.0,1.0,73.1
49893170,8000.0, 36 months,14.65,275.96,283.07,C,C5,2 years,RENT,57500.0,Not Verified,May-2015,Charged Off,debt_consolidation,CA,26.99,685.0,689.0,7.0,0.0,38.0
46845780,10000.0, 36 months,9.99,322.63,322.42,B,B3,,OWN,36000.0,Verified,Apr-2015,Fully Paid,debt_consolidation,FL,19.47,660.0,664.0,4.0,0.0,40.4
66640252,20000.0, 36 months,10.64,651.37,17268.29,B,B4,2 years,MORTGAGE,85000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,GA,8.02,780.0,784.0,16.0,0.0,13.3
66504356,5000.0, 36 months,12.59,167.49,1302.21,C,C2,10+ years,MORTGAGE,37000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,MI,13.2,660.0,664.0,10.0,1.0,40.2
76753244,27000.0, 36 months,11.99,896.66,896.66,C,C1,,MORTGAGE,66000.0,Verified,Apr-2016,Charged Off,credit_card,NC,21.4,680.0,684.0,8.0,0.0,67.0
51898192,24800.0, 60 months,18.55,637.21,637.21,E,E2,7 years,MORTGAGE,62000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,AZ,23.19,725.0,729.0,13.0,0.0,13.4
53734120,15000.0, 36 months,13.33,507.8,3.02,C,C3,10+ years,RENT,72000.0,Verified,Jul-2015,Fully Paid,major_purchase,NY,4.15,665.0,669.0,3.0,0.0,91.8
54544143,8800.0, 36 months,14.65,303.55,303.55,C,C5,,RENT,60000.0,Verified,Jul-2015,Charged Off,vacation,NY,23.16,695.0,699.0,14.0,0.0,61.2
38545994,8125.0, 36 months,12.39,271.39,271.39,C,C1,7 years,MORTGAGE,50000.0,Source Verified,Jan-2015,Charged Off,debt_consolidation,TX,15.92,660.0,664.0,10.0,0.0,78.6
113823122,25600.0, 60 months,21.45,699.07,699.07,D,D5,6 years,RENT,60000.0,Source Verified,Jul-2017,Charged Off,debt_consolidation,MD,7.54,730.0,734.0,5.0,0.0,38.8
39719140,7500.0, 36 months,8.19,235.69,235.31,A,A5,7 years,MORTGAGE,75000.0,Not Verified,Jan-2015,Fully Paid,home_improvement,CA,7.5,660.0,664.0,6.0,1.0,27.1
66632714,10000.0, 36 months,9.76,321.55,5191.1,B,B3,10+ years,RENT,65000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,TX,3.34,670.0,674.0,6.0,0.0,29.0
51998349,25000.0, 60 months,15.61,602.79,602.79,D,D1,5 years,MORTGAGE,82000.0,Source Verified,Jun-2015,Charged Off,home_improvement,FL,23.11,670.0,674.0,7.0,0.0,74.9
61418641,9500.0, 36 months,6.24,290.05,289.76,A,A2,8 years,OWN,48000.0,Not Verified,Oct-2015,Fully Paid,credit_card,FL,30.71,770.0,774.0,6.0,0.0,43.5
77038142,20000.0, 60 months,21.18,543.1,543.1,E,E3,4 years,MORTGAGE,50000.0,Verified,May-2016,Charged Off,debt_consolidation,TX,37.85,670.0,674.0,8.0,0.0,71.4
54738449,10000.0, 36 months,11.53,329.91,329.91,B,B5,6 years,MORTGAGE,75000.0,Source Verified,Jul-2015,Charged Off,debt_consolidation,MD,11.86,675.0,679.0,7.0,1.0,67.4
37601209,6075.0, 36 months,16.49,215.06,215.06,D,D3,4 years,MORTGAGE,80000.0,Verified,Jan-2015,Charged Off,home_improvement,CO,14.15,660.0,664.0,12.0,0.0,97.7
83920120,11850.0, 36 months,17.99,428.35,428.35,D,D2,10+ years,RENT,49000.0,Verified,Jun-2016,Charged Off,debt_consolidation,AZ,16.75,665.0,669.0,12.0,1.0,26.7
118208875,20800.0, 60 months,16.02,506.04,506.04,C,C5,8 years,RENT,85000.0,Source Verified,Sep-2017,Charged Off,debt_consolidation,CA,17.1,660.0,664.0,10.0,0.0,41.6
39540849,12000.0, 36 months,8.67,379.76,379.61,B,B1,10+ years,OWN,50000.0,Source Verified,Jan-2015,Fully Paid,credit_card,MN,19.66,670.0,674.0,8.0,0.0,68.9
40451910,8000.0, 36 months,13.66,272.11,5777.92,C,C3,,MORTGAGE,72000.0,Source Verified,Feb-2015,Fully Paid,debt_consolidation,IL,15.45,685.0,689.0,6.0,0.0,56.7
113556023,16000.0, 60 months,26.3,481.9,481.9,E,E5,1 year,MORTGAGE,46000.0,Not Verified,Jul-2017,Charged Off,major_purchase,CA,11.84,665.0,669.0,5.0,1.0,41.7
68463319,18000.0, 36 months,9.17,573.83,573.83,B,B2,4 years,OWN,70000.0,Not Verified,Dec-2015,Charged Off,debt_consolidation,FL,12.79,665.0,669.0,15.0,1.0,27.4
43579927,24250.0, 36 months,16.55,859.16,15979.04,D,D2,,MORTGAGE,55298.4,Verified,Apr-2015,Fully Paid,credit_card,AZ,33.29,665.0,669.0,16.0,1.0,82.7
38191167,12000.0, 36 months,9.49,384.34,39.81,B,B2,,MORTGAGE,40000.0,Not Verified,Jan-2015,Fully Paid,debt_consolidation,WA,16.74,680.0,684.0,12.0,0.0,63.6
54323195,6000.0, 36 months,12.69,201.27,201.27,C,C2,2 years,RENT,65000.0,Verified,Jul-2015,Charged Off,debt_consolidation,CA,25.46,665.0,669.0,21.0,0.0,58.0
58674174,2400.0, 36 months,15.61,83.92,83.92,D,D1,1 year,RENT,35000.0,Verified,Aug-2015,Charged Off,debt_consolidation,NY,18.07,670.0,674.0,12.0,0.0,4.3
63410058,12650.0, 36 months,16.55,448.18,448.18,D,D2,,rent,35160.0,Verified,Nov-2015,Charged Off,debt_consolidation,CO,34.85,675.0,679.0,25.0,0.0,56.9
49076609,35000.0, 36 months,12.69,1174.07,0.01,C,C2,10+ years,RENT,92000.0,Verified,May-2015,Fully Paid,debt_consolidation,CA,22.69,695.0,699.0,7.0,0.0,47.5
77585716,17375.0, 60 months,19.99,460.24,460.24,D,D5,2 years,MORTGAGE,90000.0,Verified,May-2016,Charged Off,debt_consolidation,CA,14.66,660.0,664.0,15.0,1.0,88.6
59281835,12000.0, 60 months,12.29,268.7,7575.86,C,C1,10+ years,MORTGAGE,185000.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,CO,21.67,660.0,664.0,30.0,0.0,59.4
126448640,6000.0, 36 months,14.08,205.3,5278.16,C,C3,< 1 year,MORTGAGE,62000.0,Source Verified,Jan-2018,Fully Paid,debt_consolidation,WA,24.91,675.0,679.0,6.0,0.0,89.9
75597115,35000.0, 60 months,20.75,941.96,941.96,E,E2,1 year,mortgage,90000.0,Source Verified,Apr-2016,Charged Off,debt_consolidation,TX,30.61,715.0,719.0,10.0,0.0,59.0
63415698,15000.0, 36 months,12.29,500.3,17.14,C,C1,10+ years,MORTGAGE,,Source Verified,Oct-2015,Fully Paid,home_improvement,IN,4.36,680.0,684.0,6.0,0.0,45.2
40541989,3200.0, 36 months,12.99,107.81,107.81,C,C2,4 years,RENT,103000.0,Not Verified,Feb-2015,Charged Off,debt_consolidation,TX,9.9,660.0,664.0,9.0,0.0,41.1
46387817,21000.0, 36 months,6.68,645.36,645.23,A,A3,2 years,MORTGAGE,58500.0,Source Verified,Apr-2015,Fully Paid,credit_card,NY,27.38,695.0,699.0,14.0,0.0,86.3
38232011,2100.0, 36 months,10.49,68.25,68.25,B,B3,10+ years,MORTGAGE,71000.0,Verified,Jan-2015,Charged Off,debt_consolidation,AR,22.73,690.0,694.0,19.0,0.0,70.9
50581669,35000.0, 36 months,19.99,1300.55,1300.55,E,E4,1 year,RENT,120000.0,Source Verified,Jun-2015,Charged Off,major_purchase,CA,9.41,675.0,679.0,9.0,0.0,15.4
55249974,5600.0, 36 months,12.29,186.78,186.78,C,C1,2 years,MORTGAGE,50000.0,Not Verified,Jul-2015,Charged Off,credit_card,LA,28.85,670.0,674.0,9.0,0.0,48.4
65756089,10000.0, 36 months,11.49,329.72,329.72,B,B5,< 1 year,RENT,33280.0,Source Verified,Nov-2015,Charged Off,debt_consolidation,AZ,17.71,685.0,689.0,7.0,0.0,31.1
79722090,18000.0, 60 months,12.99,409.47,409.47,C,C2,10+ years,MORTGAGE,80000.0,Not Verified,Jun-2016,Charged Off,major_purchase,IL,38.37,755.0,759.0,23.0,0.0,24.2
82227473,1400.0, 36 months,14.49,48.19,48.19,C,C4,10+ years,RENT,42000.0,Verified,Jun-2016,Charged Off,other,PA,21.49,665.0,669.0,12.0,3.0,9.4
59263060,5000.0, 36 months,13.33,169.27,502.19,C,C3,2 years,MORTGAGE,44000.0,Verified,Sep-2015,Fully Paid,home_improvement,WI,16.8,670.0,674.0,6.0,0.0,32.3
56090123,4000.0, 36 months, 9.99 ,129.05,3564.25,B,B3,< 1 year,MORTGAGE,90000.0,Not Verified,Jul-2015,Fully Paid,home_improvement , TX ,bad,695.0,699.0,7.0,0.0, 50.2 
65372563,3200.0, 36 months,13.18,108.1,50.0,C,C3,2 years,RENT,116000.0,Source Verified,Nov-2015,Charged Off,other,FL,5.01,660.0,664.0,9.0,1.0,39.0
38586635,15000.0, 36 months,6.49,459.67,7517.27,A,A2,10+ years,RENT,50000.0,Source Verified,Jan-2015,Fully Paid,debt_consolidation,VA,14.45,810.0,814.0,5.0,0.0,9.8
127581583,24000.0, 60 months,16.02,583.89,21511.98,C,C5,10+ years,RENT,90000.0,Not Verified,Jan-2018,Fully Paid,credit_card,WA,21.72,720.0,724.0,13.0,0.0,57.4
38292321,35000.0, 36 months,14.99,1213.12,150.0,C,C5,2 years,RENT,125000.0,Verified,Jan-2015,Charged Off,credit_card,CA,21.24,685.0,689.0,14.0,0.0,41.1
63813613,18950.0, 36 months,6.89,584.17,8976.16,A,A3,10+ years,OWN,68000.0,Source Verified,Nov-2015,Fully Paid,credit_card,NY,18.8,705.0,709.0,14.0,0.0,
46832562,4200.0, 36 months,7.89,131.4,131.4,A,A5,5 years,MORTGAGE,55000.0,Not Verified,Apr-2015,Charged Off,debt_consolidation,NC,7.94,690.0,694.0,6.0,0.0,47.5
60983868,9500.0, 36 months,9.99,306.5,6488.87,B,B3,4 years,MORTGAGE,68000.0,Source Verified,Oct-2015,Fully Paid,debt_consolidation,IN,6.46,675.0,679.0,10.0,0.0,39.1
56582573,30000.0, 36 months,15.61,1048.95,2208.81,D,D1,3 years,MORTGAGE,140000.0,Verified,Aug-2015,Fully Paid,debt_consolidation,VA,31.34,690.0,694.0,16.0,1.0,7.0
41409940,31700.0, 36 months,13.99,1083.28,21283.05,C,C4,10+ years,MORTGAGE,129209.6,Verified,Feb-2015,Fully Paid,credit_card,NM,17.84,685.0,689.0,16.0,0.0,54.2
57355506,18000.0, 36 months,12.29,600.36,0.19,C,C1,10+ years,RENT,36000.0,Verified,Aug-2015,Fully Paid,debt_consolidation,MD,12.73,675.0,679.0,10.0,0.0,29.3
57044889,9625.0, 36 months,8.18,302.42,302.42,B,B1,,MORTGAGE,72000.0,Not Verified,Aug-2015,Charged Off,credit_card,FL,16.22,660.0,664.0,7.0,0.0,82.6
51046367,10800.0, 36 months,15.61,377.62,377.62,D,D1,4 years,OWN,30000.0,Source Verified,Jun-2015,Charged Off,debt_consolidation,CA,31.12,665.0,669.0,10.0,0.0,54.9
118677819,10075.0, 60 months,30.65,330.0,330.0,F,F4,4 years,RENT,53000.0,Not Verified,Sep-2017,Charged Off,debt_consolidation,MA,34.42,695.0,699.0,9.0,0.0,69.0
78159357,27250.0, 60 months,25.65,810.25,810.25,F,F3,,RENT,63684.0,Verified,Jun-2016,Charged Off,debt_consolidation,NJ,17.22,690.0,694.0,22.0,0.0,62.9
46614866,13600.0, 36 months,10.99,445.19,7095.0,B,B4,10+ years,MORTGAGE,77000.0,Not Verified,Apr-2015,Fully Paid,credit_card,WI,25.47,660.0,664.0,7.0,0.0,87.3
56099097,35000.0, 60 months,24.99,1027.1,1027.1,F,F4,,OWN,85000.0,Source Verified,Aug-2015,Charged Off,debt_consolidation,GA,26.16,680.0,684.0,11.0,0.0,78.8
49187622,7000.0, 36 months,14.65,241.46,20.0,C,C5,9 years,RENT,39000.0,Not Verified,May-2015,Charged Off,debt_consolidation,NY,15.02,725.0,729.0,12.0,0.0,38.6
77805258,5825.0, 36 months,18.25,211.32,2864.71,D,D3,5 years,RENT,20000.0,Not Verified,Apr-2016,Fully Paid,debt_consolidation,OR,17.35,710.0,714.0,4.0,0.0,71.0
42324426,15625.0, 60 months,19.52,409.81,409.81,E,E3,3 years,MORTGAGE,56000.0,Source Verified,Mar-2015,Charged Off,debt_consolidation,VA,35.9,730.0,734.0,13.0,0.0,56.2
46763584,25000.0, 60 months,23.99,719.06,719.06,F,F2,10+ years,MORTGAGE,78000.0,Verified,Apr-2015,Charged Off,debt_consolidation,SD,16.23,660.0,664.0,11.0,1.0,92.0
55920552,7000.0, 36 months,11.53,230.94,540.85,B,B5,< 1 year,OWN,27642.0,Source Verified,Aug-2015,Fully Paid,debt_consolidation,VA,8.6,665.0,669.0,11.0,0.0,41.1
56131840,15000.0, 36 months,8.18,471.3,10929.56,B,B1,9 years,RENT,150000.0,Source Verified,Jul-2015,Fully Paid,credit_card,AZ,19.81,690.0,694.0,17.0,0.0,73.4
46497456,6400.0, 36 months,13.33,216.66,431.34,C,C3,< 1 year,OWN,54000.0,Verified,Apr-2015,Fully Paid,debt_consolidation,GA,11.33,670.0,674.0,14.0,1.0,11.4
50528467,9475.0, 36 months,13.99,323.79,48.5,C,C4,3 years,RENT,244000.0,Source Verified,Jun-2015,Charged Off,small_business,TX,0.61,685.0,689.0,27.0,0.0,1.2
40430763,7500.0, 36 months,14.31,257.47,7479.19,C,C4,1 year,RENT,65000.0,Source Verified,Feb-2015,Fully Paid,home_improvement,TX,15.29,665.0,669.0,14.0,1.0,51.9
60025611,10000.0, 36 months,12.69,335.45,335.45,C,C2,8 years,RENT,56000.0,Source Verified,Sep-2015,Charged Off,debt_consolidation,CA,26.19,660.0,664.0,8.0,0.0,58.4
115700992,14000.0, 36 months,25.82,562.73,9300.63,E,E4,10+ years,MORTGAGE,74000.0,Source Verified,Aug-2017,Fully Paid,debt_consolidation,FL,6.68,660.0,664.0,5.0,1.0,71.5
61420913,6000.0, 36 months, 9.99 ,193.58,193.37,B,B3,1 year,RENT,40000.0,Source Verified,Oct-2015,Fully Paid,other , NV ,bad,695.0,699.0,15.0,0.0, 30.9 
61098143,28000.0, 60 months,19.99,741.68,19608.92,E,E4,10+ years,MORTGAGE,95000.0,Not Verified,Oct-2015,Fully Paid,home_improvement,LA,23.23,725.0,729.0,13.0,0.0,54.7
46387570,10000.0, 36 months,9.17,318.79,6526.09,B,B2,2 years,MORTGAGE,82500.0,Verified,Apr-2015,Fully Paid,home_improvement,PA,21.92,695.0,699.0,19.0,0.0,52.4
43255488,6075.0, 36 months,9.17,193.67,2243.19,B,B2,1 year,MORTGAGE,53000.0,Not Verified,Mar-2015,Fully Paid,debt_consolidation,CA,14.65,710.0,714.0,10.0,0.0,66.1
